Degree,Log(Probability)
2,-1.6526619277666117
3,-1.7357768344771185
4,-1.7905850709721134
5,-2.2920648323198662
6,-2.455952687424983
7,-2.962222494655113
8,-3.1354942159291497
9,-3.5275363037051735
10,-3.701889690849951
11,-3.6109179126442243
12,-3.973823406333593
13,-4.5491875512371545
14,-5.360117767453484
15,-4.348516855775004
16,-4.666970586893538
17,-4.800501979518061
18,-5.6477998399052645
19,-5.136974216139274
20,-6.053264948013429
21,-6.053264948013429
22,-5.6477998399052645
23,-6.053264948013429
24,-6.7464121285733745
25,-6.053264948013429
26,-6.7464121285733745
27,-6.7464121285733745
28,-6.7464121285733745
30,-6.053264948013429
32,-6.7464121285733745
33,-6.7464121285733745
36,-6.7464121285733745
40,-6.7464121285733745
42,-6.7464121285733745
44,-6.7464121285733745
54,-6.7464121285733745
