Degree,Log(Probability)
2,-1.7503742530652007
3,-1.7171486054368803
4,-1.9113046198778378
5,-2.132466009988056
6,-2.365559892155434
7,-2.940924037058996
8,-3.136668614185091
9,-3.2510789653628356
10,-3.4894899888078337
11,-3.703064089105893
12,-4.108529197214057
13,-4.550361949493096
14,-4.44500143383527
15,-5.648974238161206
16,-4.44500143383527
17,-4.801676377774002
18,-5.138148614395216
19,-5.3612921657094255
20,-4.955827057601261
21,-6.747586526829315
22,-6.747586526829315
23,-5.648974238161206
24,-6.747586526829315
25,-6.747586526829315
28,-6.05443934626937
31,-6.747586526829315
33,-6.747586526829315
43,-6.747586526829315
48,-6.747586526829315
116,-6.747586526829315
