Degree,Log(Probability)
2,-1.7338216321218358
3,-1.574951736362931
4,-2.00616934057351
5,-2.2624650992046202
6,-2.344382221672507
7,-3.0875398228071136
8,-3.013431850653392
9,-3.2247409443205988
10,-3.349904087274605
11,-4.186152111475224
12,-4.04305126783455
13,-3.8066624897703196
14,-4.553876891600541
15,-4.448516375942715
16,-5.652489180268651
17,-4.805191319881446
18,-6.0579542883768145
19,-5.652489180268651
21,-6.0579542883768145
22,-6.75110146893676
25,-6.75110146893676
27,-6.0579542883768145
28,-6.75110146893676
29,-6.75110146893676
31,-6.75110146893676
33,-6.75110146893676
35,-6.75110146893676
36,-6.0579542883768145
55,-6.75110146893676
59,-6.75110146893676
