Degree,Log(Probability)
2,-1.7835674983134668
3,-1.7029870116541275
4,-1.9022250421147828
5,-2.3769642761063525
6,-2.4837322515320586
7,-2.6688746846676548
8,-2.9397496388030544
9,-3.220051603957213
10,-3.450575262569045
11,-4.038361927471164
12,-3.973823406333593
13,-4.038361927471164
14,-4.800501979518061
15,-4.261505478785374
16,-4.954652659345319
17,-5.360117767453484
18,-5.6477998399052645
19,-5.360117767453484
20,-5.136974216139274
21,-6.053264948013429
22,-4.954652659345319
23,-6.053264948013429
24,-6.7464121285733745
25,-6.053264948013429
26,-6.7464121285733745
27,-6.7464121285733745
31,-6.7464121285733745
35,-6.7464121285733745
36,-6.7464121285733745
40,-6.7464121285733745
41,-6.7464121285733745
44,-6.7464121285733745
45,-6.7464121285733745
80,-6.7464121285733745
88,-6.7464121285733745
