Degree,Log(Probability)
2,-1.7905850709721134
3,-1.742465822627915
4,-1.886599724211702
5,-2.2805040099187903
6,-2.3897033018837823
7,-2.917770732084279
8,-3.008742510290006
9,-3.162893190117264
10,-3.3124249240882278
11,-3.5275363037051735
12,-4.348516855775004
13,-3.9131987845171583
14,-4.348516855775004
15,-4.666970586893538
16,-4.666970586893538
17,-5.6477998399052645
18,-6.7464121285733745
19,-6.053264948013429
20,-5.6477998399052645
21,-6.7464121285733745
22,-6.053264948013429
23,-6.053264948013429
24,-6.7464121285733745
25,-5.6477998399052645
26,-6.053264948013429
28,-6.7464121285733745
32,-6.7464121285733745
34,-6.053264948013429
35,-6.7464121285733745
45,-6.7464121285733745
47,-6.053264948013429
51,-6.7464121285733745
57,-6.7464121285733745
59,-6.7464121285733745
