Degree,Log(Probability)
2,-1.7185001774274025
3,-1.7318337082968676
4,-1.8682455637867443
5,-2.2139914371932865
6,-2.391974592388643
7,-2.728446829009856
8,-3.2392724527758467
9,-3.368484184255853
10,-3.5577261838943812
11,-3.600285798313177
12,-4.538555436906107
13,-4.538555436906107
14,-4.433194921248281
15,-4.65633847256249
16,-4.789869865187013
17,-5.637167725574217
18,-4.944020545014272
19,-5.126342101808226
20,-5.637167725574217
21,-6.042632833682381
22,-6.042632833682381
23,-5.637167725574217
25,-6.7357800142423265
26,-6.7357800142423265
27,-6.7357800142423265
29,-6.7357800142423265
30,-6.7357800142423265
32,-6.7357800142423265
34,-6.7357800142423265
37,-6.7357800142423265
42,-6.7357800142423265
47,-6.7357800142423265
68,-6.7357800142423265
73,-6.7357800142423265
