Degree,Log(Probability)
2,-1.6312834413600803
3,-1.6624386091398757
4,-2.033685759937699
5,-2.381228220313159
6,-2.550646372271206
7,-2.754741728614721
8,-3.0361541880529064
9,-2.918371152396523
10,-3.891820298110627
11,-3.546979811818897
12,-4.016983441064633
13,-4.933274172938788
14,-4.422448549172797
15,-4.327138369368472
16,-4.527809064830623
17,-4.933274172938788
18,-5.338739281046952
19,-5.626421353498733
20,-6.031886461606898
22,-5.626421353498733
24,-6.725033642166843
25,-6.725033642166843
27,-6.725033642166843
28,-6.031886461606898
29,-5.626421353498733
30,-6.725033642166843
31,-6.725033642166843
36,-6.725033642166843
53,-6.725033642166843
60,-6.725033642166843
