Degree,Log(Probability)
2,-1.7765988289973735
3,-1.5931205340755952
4,-2.111683140343738
5,-2.03688192726104
6,-2.721060437838225
7,-2.685969118026955
8,-2.9397496388030544
9,-3.2806762257736475
10,-3.249904567106894
11,-3.701889690849951
12,-3.973823406333593
13,-4.261505478785374
14,-5.6477998399052645
15,-5.360117767453484
16,-4.5491875512371545
17,-6.053264948013429
18,-6.053264948013429
19,-6.053264948013429
20,-4.954652659345319
22,-5.360117767453484
24,-6.053264948013429
25,-6.053264948013429
27,-6.053264948013429
28,-6.7464121285733745
32,-6.7464121285733745
33,-6.7464121285733745
34,-6.7464121285733745
35,-6.7464121285733745
43,-6.053264948013429
54,-6.7464121285733745
57,-6.7464121285733745
