Degree,Log(Probability)
2,-1.7059129147347183
3,-1.6995231166359472
4,-1.9850842975185905
5,-2.2231694288309995
6,-2.5072736799348965
7,-2.905621320274197
8,-2.994568806290693
9,-3.4235644118090516
10,-3.3884730919977812
11,-3.865397164088091
12,-3.865397164088091
13,-3.922555577928039
14,-4.270862272196255
15,-4.190819564522719
16,-4.9640094527562
17,-4.809858772928942
19,-6.755768921984256
20,-5.369474560864365
21,-6.755768921984256
22,-6.06262174142431
23,-6.755768921984256
24,-6.06262174142431
25,-6.06262174142431
26,-6.06262174142431
29,-6.06262174142431
30,-6.06262174142431
31,-6.755768921984256
35,-6.06262174142431
39,-6.755768921984256
42,-6.755768921984256
55,-6.755768921984256
65,-6.755768921984256
99,-6.755768921984256
