Degree,Log(Probability)
2,-1.7858317695947798
3,-1.646995324740564
4,-1.9983932115784526
5,-2.071152565860881
6,-2.7092399692377986
7,-2.927929170202628
8,-2.950402026054687
9,-3.402387149797744
10,-3.2688557571732217
11,-4.026541458870738
12,-3.8442199020767833
13,-4.095534330357689
14,-4.432006566978902
15,-4.336696387174578
16,-4.942832190744893
17,-5.635979371304838
18,-5.125153747538848
19,-4.788681510917635
20,-4.942832190744893
21,-6.041444479413003
24,-6.041444479413003
25,-5.125153747538848
27,-6.734591659972948
31,-6.734591659972948
34,-6.734591659972948
35,-6.734591659972948
36,-6.734591659972948
41,-6.734591659972948
52,-6.734591659972948
60,-6.734591659972948
104,-6.734591659972948
