Degree,Log(Probability)
2,-2.067579006370016
3,-1.7137382636671588
4,-2.0866272013407103
5,-2.0962891122524474
6,-2.2766708042285755
7,-2.8391978023714564
8,-2.799192467757757
9,-3.0421386463681466
10,-3.2046575758659217
11,-3.9584293782423017
12,-4.333122827683712
13,-4.246111450694083
14,-4.091960770866825
15,-4.428433007488038
16,-4.939258631254028
17,-4.785107951426769
18,-4.651576558802247
19,-5.121580188047982
20,-5.632405811813974
21,-5.344723739362192
22,-6.037870919922137
25,-5.632405811813974
26,-6.731018100482083
27,-6.731018100482083
28,-6.731018100482083
29,-6.731018100482083
30,-6.731018100482083
34,-6.731018100482083
37,-6.731018100482083
40,-6.037870919922137
41,-6.731018100482083
45,-6.731018100482083
46,-6.731018100482083
87,-6.731018100482083
