Degree,Log(Probability)
2,-1.7779834216839367
3,-1.5820730208280858
4,-1.9051385971691832
5,-2.2331719651445314
6,-2.668490036402377
7,-2.8916335877165866
8,-2.986943767520912
9,-3.7313842424684074
10,-3.379986355630519
11,-3.7313842424684074
12,-4.277927948836477
13,-3.785451463738683
14,-4.190916571846848
15,-4.190916571846848
16,-4.596381679955012
18,-5.066385309200748
20,-5.066385309200748
21,-5.982676041074902
23,-5.5772109329667385
25,-6.675823221634848
26,-6.675823221634848
29,-6.675823221634848
31,-6.675823221634848
32,-5.982676041074902
33,-6.675823221634848
41,-6.675823221634848
42,-6.675823221634848
45,-5.982676041074902
48,-6.675823221634848
54,-6.675823221634848
