Degree,Log(Probability)
2,-1.6555625930173925
3,-1.7741223277419482
4,-2.0007685096073597
5,-2.1519994793312835
6,-2.626093093828544
7,-2.8051413252775297
8,-3.181618896512442
9,-3.240459396535375
10,-3.4411300919975263
11,-3.55891312765391
12,-3.9643782357620743
13,-4.2520603082138555
14,-3.9643782357620743
15,-5.127529045567755
16,-4.657525416322019
17,-4.945207488773801
18,-5.127529045567755
19,-5.638354669333745
20,-5.127529045567755
21,-6.736966958001855
22,-6.736966958001855
25,-6.04381977744191
26,-6.04381977744191
27,-6.04381977744191
28,-5.638354669333745
29,-6.04381977744191
30,-6.736966958001855
33,-6.04381977744191
38,-6.736966958001855
48,-6.736966958001855
66,-6.736966958001855
68,-6.736966958001855
