Degree,Log(Probability)
2,-1.794087758987646
3,-1.8011053316462926
4,-1.9286186519452522
5,-2.3874845367805317
6,-2.5374246840714467
7,-2.662587827025453
8,-3.260424827781073
9,-3.1193462295211676
10,-3.2911964864478267
11,-3.461095523243224
12,-3.7124099515241302
13,-3.812493410081113
14,-3.984343667007772
15,-4.559707811911334
16,-4.81102224019224
17,-4.677490847567718
18,-6.756932389247553
19,-4.965172920019499
20,-5.3706380281276624
21,-6.756932389247553
22,-6.756932389247553
23,-6.756932389247553
24,-6.756932389247553
25,-6.063785208687608
26,-6.063785208687608
27,-6.756932389247553
28,-6.756932389247553
29,-6.756932389247553
31,-6.756932389247553
32,-6.756932389247553
37,-6.063785208687608
38,-6.756932389247553
41,-6.756932389247553
42,-6.756932389247553
52,-6.756932389247553
53,-6.756932389247553
68,-6.756932389247553
185,-6.756932389247553
