Degree,Log(Probability)
2,-1.7112627732596188
3,-1.6918446874025175
4,-1.9795267598542983
5,-2.3228600868554565
6,-2.681257684105635
7,-2.664163250746335
8,-2.7714087810999324
9,-3.275964791852328
10,-3.483604156630572
11,-3.85132893675589
12,-4.102643365036796
13,-4.256794044864054
14,-4.102643365036796
15,-4.256794044864054
16,-4.949941225423999
17,-5.643088405983945
18,-5.355406333532164
19,-5.355406333532164
20,-6.741700694652055
21,-5.643088405983945
22,-6.741700694652055
23,-6.048553514092109
24,-6.741700694652055
25,-6.741700694652055
26,-6.048553514092109
27,-6.048553514092109
28,-6.048553514092109
30,-6.048553514092109
31,-6.741700694652055
32,-6.741700694652055
38,-6.741700694652055
39,-6.741700694652055
40,-6.741700694652055
51,-6.741700694652055
