Degree,Log(Probability)
2,-1.7263316639055997
3,-1.7263316639055997
4,-1.861769634800704
5,-2.1936721757318516
6,-2.517459252825749
7,-3.073405311872209
8,-3.240459396535375
9,-3.7412346844478646
10,-3.6924445202784324
11,-3.3357695763397
12,-3.9037536139456392
13,-4.097909628386597
14,-3.9643782357620743
15,-4.539742380665636
16,-4.539742380665636
17,-5.350672596881965
18,-4.791056808946542
19,-5.350672596881965
21,-5.638354669333745
22,-5.638354669333745
23,-5.350672596881965
24,-6.04381977744191
25,-6.736966958001855
26,-6.736966958001855
27,-6.04381977744191
30,-6.04381977744191
32,-6.736966958001855
33,-6.04381977744191
35,-6.736966958001855
44,-6.736966958001855
46,-6.736966958001855
49,-6.736966958001855
70,-6.736966958001855
96,-6.736966958001855
