Degree,Log(Probability)
2,-1.7486040847588697
3,-1.638460505660444
4,-1.9872785781039561
5,-2.1783338148666656
6,-2.557823436571569
7,-2.621336842293895
8,-3.148691768011096
9,-3.5541568761192606
10,-3.5967164905380566
11,-3.6411682531088903
12,-3.959621984227425
13,-4.534986129130987
14,-4.652769164787371
15,-4.334315433668835
16,-5.345916345347316
17,-4.940451237239151
18,-4.940451237239151
19,-4.786300557411892
20,-6.732210706467206
21,-6.732210706467206
22,-5.633598417799097
23,-6.732210706467206
24,-6.0390635259072605
25,-6.732210706467206
26,-6.0390635259072605
27,-6.0390635259072605
29,-6.732210706467206
35,-6.0390635259072605
36,-6.0390635259072605
37,-6.732210706467206
38,-6.732210706467206
40,-6.732210706467206
71,-6.732210706467206
