Degree,Log(Probability)
2,-1.7321972080767118
3,-1.6921918734630126
4,-2.022149429063032
5,-2.0782388957140756
6,-2.3788243730017644
7,-2.563746711495776
8,-3.4267929288511194
9,-3.3214324131932926
10,-3.678107357132025
11,-4.157680437393911
12,-4.08357246524019
13,-3.950041072615667
14,-4.420044701861403
15,-4.776719645800135
16,-6.029482614295503
17,-4.776719645800135
18,-6.029482614295503
19,-5.6240175061873385
20,-4.776719645800135
21,-6.7226297948554485
22,-6.7226297948554485
23,-6.029482614295503
24,-6.7226297948554485
26,-6.029482614295503
28,-6.029482614295503
30,-6.029482614295503
32,-6.7226297948554485
33,-6.7226297948554485
36,-6.029482614295503
39,-6.7226297948554485
44,-6.7226297948554485
