Degree,Log(Probability)
2,-1.7655172331677642
3,-1.864889706980968
4,-2.026531058537384
5,-2.1983813154640433
6,-2.3682803522594407
7,-2.912581905221821
8,-2.7924375933797574
9,-3.4305249967566755
10,-3.207381445442466
11,-3.929516162875663
12,-3.543853682063679
13,-4.197780149470343
14,-4.56550492959566
15,-3.929516162875663
16,-4.816819357876566
17,-4.970970037703824
18,-5.376435145811989
19,-5.66411721826377
20,-5.376435145811989
21,-6.0695823263719335
22,-6.762729506931879
24,-6.762729506931879
25,-5.376435145811989
26,-6.0695823263719335
27,-6.762729506931879
30,-5.66411721826377
31,-6.762729506931879
33,-6.0695823263719335
36,-6.0695823263719335
42,-6.762729506931879
49,-6.762729506931879
66,-6.762729506931879
93,-6.762729506931879
117,-6.762729506931879
