Degree,Log(Probability)
2,-1.970242249714844
3,-1.8718021769015913
4,-1.8718021769015913
5,-2.032484558592065
6,-2.663389430274789
7,-2.629487878599108
8,-2.734848394256934
9,-2.9396428069029477
10,-3.588338224892059
11,-3.545778610473263
12,-3.8334606829250437
13,-5.114394528387108
14,-4.08477511120595
15,-5.114394528387108
16,-4.932072971593153
17,-4.932072971593153
18,-4.932072971593153
19,-5.114394528387108
20,-6.030685260261263
21,-6.030685260261263
22,-6.723832440821209
23,-5.625220152153099
24,-6.030685260261263
25,-6.030685260261263
28,-6.723832440821209
30,-6.723832440821209
31,-6.030685260261263
32,-6.723832440821209
34,-6.723832440821209
38,-5.625220152153099
41,-6.723832440821209
86,-6.723832440821209
