Degree,Probability
2,0.16716038933559035
3,0.17978558329806743
4,0.15340668641557342
5,0.11595429538721963
6,0.08767103963887714
7,0.05832980674284102
8,0.04704471716744252
9,0.03942728170404853
10,0.026308365072647763
11,0.020454224855409788
12,0.017350825222175202
13,0.014388489208633094
14,0.010438707857243617
15,0.009239667089857526
16,0.006841585555085344
17,0.006700521935392862
18,0.0051488221187755675
19,0.0045845676400056426
20,0.003949781351389477
21,0.002821272393849626
22,0.002468613344618423
23,0.002680208774157145
24,0.001833827056002257
25,0.0016222316264635351
26,0.0016222316264635351
27,0.0007053180984624065
28,0.001410636196924813
29,0.001410636196924813
30,0.0011285089575398504
31,0.0009874453378473692
32,0.0002821272393849626
33,0.0006347862886161659
34,0.0003526590492312033
35,0.0003526590492312033
36,0.0005642544787699252
37,0.00042319085907744394
38,0.00021159542953872197
39,0.0001410636196924813
40,0.0003526590492312033
41,0.00021159542953872197
42,0.0003526590492312033
43,7.053180984624065e-05
44,7.053180984624065e-05
45,0.0001410636196924813
46,0.00021159542953872197
47,7.053180984624065e-05
48,0.0001410636196924813
49,7.053180984624065e-05
50,7.053180984624065e-05
51,7.053180984624065e-05
52,0.0001410636196924813
55,7.053180984624065e-05
56,7.053180984624065e-05
57,0.0001410636196924813
58,7.053180984624065e-05
63,7.053180984624065e-05
66,7.053180984624065e-05
68,7.053180984624065e-05
73,0.0001410636196924813
75,7.053180984624065e-05
77,0.0001410636196924813
79,7.053180984624065e-05
80,7.053180984624065e-05
83,7.053180984624065e-05
98,7.053180984624065e-05
101,7.053180984624065e-05
102,7.053180984624065e-05
107,7.053180984624065e-05
113,7.053180984624065e-05
121,7.053180984624065e-05
129,7.053180984624065e-05
136,7.053180984624065e-05
139,7.053180984624065e-05
166,7.053180984624065e-05
175,7.053180984624065e-05
180,7.053180984624065e-05
183,7.053180984624065e-05
273,7.053180984624065e-05
344,7.053180984624065e-05
