Degree,Probability
2,0.1558846453624318
3,0.17898391553886486
4,0.15638064196131227
5,0.11762205059165308
6,0.08630340820520088
7,0.06738468079076029
8,0.046340253666832
9,0.03500318854956423
10,0.029051229362998653
11,0.022107276978672145
12,0.016651314390987035
13,0.01516332459434564
14,0.011549635088216537
15,0.00999078863459222
16,0.006518812442428966
17,0.005810245872599731
18,0.0047473960178558774
19,0.005101679302770495
20,0.003471976192163254
21,0.003542832849146177
22,0.0030468362502657125
23,0.0024799829944023243
24,0.0011337065117267768
25,0.0014879897966413945
26,0.0014879897966413945
27,0.0012045631687097004
28,0.0019131297385389357
29,0.0009211365407780061
30,0.0011337065117267768
31,0.000779423226812159
32,0.000779423226812159
33,0.0004959965988804648
34,0.0005668532558633884
35,0.0009211365407780061
36,0.0006377099128463119
37,0.0004251399418975413
38,0.0005668532558633884
39,0.0001417133139658471
40,0.0001417133139658471
41,0.0002834266279316942
42,0.0003542832849146177
43,0.00021256997094877065
44,0.0001417133139658471
45,0.0002834266279316942
47,0.0001417133139658471
48,7.085665698292355e-05
49,7.085665698292355e-05
50,7.085665698292355e-05
53,7.085665698292355e-05
56,0.0001417133139658471
62,0.0001417133139658471
67,7.085665698292355e-05
147,7.085665698292355e-05
