Degree,Probability
2,0.1712171217121712
3,0.19001900190019003
4,0.14661466146614663
5,0.11391139113911392
6,0.086008600860086
7,0.0633063306330633
8,0.0465046504650465
9,0.034103410341034104
10,0.0279027902790279
11,0.021002100210021003
12,0.0158015801580158
13,0.014501450145014501
14,0.0093009300930093
15,0.008200820082008202
16,0.0067006700670067
17,0.0070007000700070005
18,0.005000500050005001
19,0.0042004200420042
20,0.0033003300330033004
21,0.0031003100310031005
22,0.003000300030003
23,0.0022002200220022
24,0.0015001500150015
25,0.0009000900090009
26,0.0011001100110011
27,0.0013001300130013002
28,0.001000100010001
29,0.0007000700070007
30,0.0017001700170017002
31,0.001000100010001
32,0.0006000600060006001
33,0.0006000600060006001
34,0.0006000600060006001
35,0.0006000600060006001
36,0.0007000700070007
37,0.00030003000300030005
38,0.00030003000300030005
39,0.00040004000400040005
40,0.00040004000400040005
41,0.00020002000200020003
42,0.00020002000200020003
43,0.00010001000100010001
44,0.00030003000300030005
45,0.00010001000100010001
46,0.00010001000100010001
47,0.00020002000200020003
49,0.00010001000100010001
50,0.00010001000100010001
51,0.00010001000100010001
52,0.00010001000100010001
54,0.00010001000100010001
55,0.00010001000100010001
56,0.00010001000100010001
58,0.00010001000100010001
64,0.00010001000100010001
65,0.00010001000100010001
72,0.00010001000100010001
75,0.00010001000100010001
89,0.00010001000100010001
96,0.00010001000100010001
101,0.00010001000100010001
112,0.00010001000100010001
133,0.00010001000100010001
171,0.00010001000100010001
175,0.00010001000100010001
185,0.00010001000100010001
198,0.00010001000100010001
232,0.00010001000100010001
