Degree,Probability
2,0.17905102954341987
3,0.17755893763055805
4,0.14577737988660103
5,0.1192181438376604
6,0.0846016114592659
7,0.056997911071321995
8,0.04819456878543718
9,0.03760071620411817
10,0.032527603700387944
11,0.0213369143539242
12,0.01387645478961504
13,0.013130408833184124
14,0.010444643390032825
15,0.01014622500746046
16,0.007311250373022978
17,0.00552074007758878
18,0.004774694121157864
19,0.00507311250373023
20,0.002536556251865115
21,0.003879438973440764
22,0.002387347060578932
23,0.0014920919128618322
24,0.0020889286780065653
25,0.0010444643390032826
26,0.0017905102954341987
27,0.001193673530289466
28,0.0010444643390032826
29,0.0008952551477170994
30,0.001193673530289466
31,0.000596836765144733
32,0.0004476275738585497
33,0.0010444643390032826
34,0.0002984183825723665
35,0.00014920919128618324
36,0.0002984183825723665
37,0.0002984183825723665
38,0.00014920919128618324
39,0.00014920919128618324
40,0.0002984183825723665
41,0.0004476275738585497
42,0.00014920919128618324
43,0.00014920919128618324
45,0.00014920919128618324
46,0.00014920919128618324
47,0.00014920919128618324
48,0.00014920919128618324
49,0.00014920919128618324
50,0.0004476275738585497
52,0.00014920919128618324
53,0.00014920919128618324
65,0.00014920919128618324
68,0.00014920919128618324
69,0.00014920919128618324
71,0.00014920919128618324
84,0.00014920919128618324
88,0.0002984183825723665
112,0.00014920919128618324
180,0.00014920919128618324
