Degree,Probability
2,0.17103729603729603
3,0.1823038073038073
4,0.14403651903651904
5,0.11305361305361306
6,0.0876068376068376
7,0.06468531468531469
8,0.045745920745920744
9,0.03651903651903652
10,0.027097902097902096
11,0.022047397047397048
12,0.017288267288267288
13,0.014957264957264958
14,0.009906759906759906
15,0.010101010101010102
16,0.008158508158508158
17,0.007381507381507382
18,0.003982128982128982
19,0.004370629370629371
20,0.003690753690753691
21,0.0033993783993783995
22,0.003010878010878011
23,0.0019425019425019425
24,0.0017482517482517483
25,0.0016511266511266512
26,0.001456876456876457
27,0.0011655011655011655
28,0.0010683760683760685
29,0.0010683760683760685
30,0.0004856254856254856
31,0.0010683760683760685
32,0.0003885003885003885
33,0.0006798756798756799
34,0.0004856254856254856
35,0.000777000777000777
36,0.0002913752913752914
37,0.0002913752913752914
38,0.0006798756798756799
39,0.0004856254856254856
40,9.712509712509713e-05
41,0.00019425019425019425
42,0.0003885003885003885
43,0.00019425019425019425
44,0.00019425019425019425
45,9.712509712509713e-05
47,0.0002913752913752914
49,9.712509712509713e-05
51,0.00019425019425019425
60,9.712509712509713e-05
61,9.712509712509713e-05
62,9.712509712509713e-05
65,9.712509712509713e-05
68,9.712509712509713e-05
71,9.712509712509713e-05
77,9.712509712509713e-05
78,9.712509712509713e-05
89,0.00019425019425019425
95,9.712509712509713e-05
96,9.712509712509713e-05
111,9.712509712509713e-05
128,9.712509712509713e-05
141,9.712509712509713e-05
142,9.712509712509713e-05
147,0.00019425019425019425
155,9.712509712509713e-05
163,9.712509712509713e-05
198,9.712509712509713e-05
242,9.712509712509713e-05
