Degree,Probability
2,0.1678345236491039
3,0.18481336747069127
4,0.14721735615146206
5,0.11777388492116965
6,0.08583748820913624
7,0.061177738849211696
8,0.04467052957822396
9,0.0363832367605444
10,0.02910658940843552
11,0.021964694785069398
12,0.0181916183802722
13,0.013407896509904326
14,0.011319229214391591
15,0.0077482819027085295
16,0.007141894623366123
17,0.006670260072766473
18,0.004716345505996497
19,0.004783721870367875
20,0.004042581862282711
21,0.0026276782104837624
22,0.0027624309392265192
23,0.0027624309392265192
24,0.0018865382023985986
25,0.0016170327449130846
26,0.001549656380541706
27,0.0013475272874275705
28,0.0011453981943134349
29,0.00047163455059964966
30,0.0006063872793424066
31,0.00047163455059964966
32,0.0008085163724565423
33,0.00047163455059964966
34,0.0007411400080851638
35,0.00047163455059964966
36,0.00047163455059964966
37,0.00033688182185689263
38,0.00026950545748551406
39,0.0005390109149710281
40,0.00013475272874275703
41,0.00026950545748551406
42,0.00013475272874275703
43,0.00020212909311413557
44,0.00033688182185689263
46,6.737636437137851e-05
47,6.737636437137851e-05
50,0.00013475272874275703
51,0.00013475272874275703
52,6.737636437137851e-05
55,6.737636437137851e-05
56,0.00013475272874275703
57,6.737636437137851e-05
61,0.00020212909311413557
63,6.737636437137851e-05
66,6.737636437137851e-05
68,0.00020212909311413557
70,6.737636437137851e-05
72,6.737636437137851e-05
73,0.00013475272874275703
78,6.737636437137851e-05
80,6.737636437137851e-05
82,6.737636437137851e-05
94,6.737636437137851e-05
99,6.737636437137851e-05
105,6.737636437137851e-05
109,6.737636437137851e-05
112,0.00013475272874275703
125,0.00013475272874275703
131,6.737636437137851e-05
138,6.737636437137851e-05
151,6.737636437137851e-05
178,6.737636437137851e-05
252,6.737636437137851e-05
346,6.737636437137851e-05
457,6.737636437137851e-05
