Degree,Probability
2,0.16172506738544473
3,0.18688230008984727
4,0.15902964959568733
5,0.12398921832884097
6,0.07996406109613657
7,0.0673854447439353
8,0.047619047619047616
9,0.030548068283917342
10,0.022461814914645103
11,0.0215633423180593
12,0.017070979335130278
13,0.011680143755615454
14,0.01078167115902965
15,0.0071877807726864335
16,0.009883198562443846
17,0.005390835579514825
18,0.004492362982929021
19,0.006289308176100629
20,0.0017969451931716084
21,0.0035938903863432167
22,0.004492362982929021
23,0.0026954177897574125
24,0.0035938903863432167
25,0.0008984725965858042
27,0.0017969451931716084
29,0.0008984725965858042
31,0.0017969451931716084
34,0.0026954177897574125
38,0.0008984725965858042
46,0.0008984725965858042
