Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,1.7780238939340691,-14.996684210526317,2,0.0
1,1.8694212219340685,-14.9951875,5,0.6
2,1.9608185499340678,-14.995142857142856,7,0.7142857142857143
3,2.052215877934067,-14.995875,6,0.8
4,2.14361320593407,-14.996037037037038,5,0.9
5,2.235010533934073,-14.996074074074071,6,0.6
6,2.3264078619340722,-14.99718181818182,3,1.0
7,2.4178051899340716,-14.997,3,1.0
8,2.5092025179340745,-14.9947,10,0.4222222222222222
9,2.6005998459340773,-14.995920000000002,2,1.0
10,2.6919971739340767,-14.994111111111112,11,0.38181818181818183
11,2.783394501934076,-14.99636363636364,5,0.8
12,2.874791829934079,-14.997105263157895,3,1.0
13,2.9661891579340818,-14.995904761904761,6,0.7333333333333333
14,3.057586485934081,-14.995750000000001,5,0.8
15,3.1489838139340804,-14.996772727272726,4,0.6666666666666666
16,3.24038114193408,-14.998714285714286,2,1.0
17,3.3317784699340827,-14.994190476190475,9,0.4166666666666667
18,3.4231757979340856,-14.998923076923079,3,1.0
19,3.514573125934085,-14.99584375,3,1.0
20,3.605970453934084,-14.9896875,40,0.12307692307692308
21,3.697367781934087,-14.995466666666667,3,1.0
22,3.78876510993409,-14.995519999999999,4,0.8333333333333334
23,3.8801624379340893,-14.996291666666666,3,1.0
24,3.9715597659340887,-14.994000000000002,14,0.32967032967032966
25,4.0629570939340915,-14.995538461538462,4,0.8333333333333334
26,4.154354421934094,-14.99564705882353,4,0.8333333333333334
27,4.245751749934094,-14.995454545454544,8,0.6071428571428571
28,4.337149077934093,-14.996705882352941,3,1.0
29,4.428546405934092,-14.996133333333335,6,0.8
30,4.519943733934095,-14.996250000000002,5,1.0
31,4.611341061934098,-14.994920000000002,15,0.3619047619047619
32,4.7027383899340975,-14.996437499999999,5,0.9
33,4.794135717934097,-14.9964,7,0.7142857142857143
34,4.8855330459341,-14.996782608695652,4,1.0
35,4.976930373934103,-14.996444444444442,6,0.8
36,5.068327701934102,-14.99615789473684,6,0.8
37,5.159725029934101,-14.995416666666666,11,0.45454545454545453
38,5.251122357934104,-14.996545454545457,3,1.0
39,5.342519685934107,-14.996105263157894,4,0.6666666666666666
40,5.433917013934106,-14.996833333333335,2,1.0
41,5.525314341934106,-14.994142857142858,14,0.26373626373626374
42,5.616711669934105,-14.996130434782609,2,1.0
43,5.708108997934108,-14.995380952380954,5,0.5
44,5.799506325934111,-14.99663157894737,2,1.0
45,5.89090365393411,-14.9955,7,0.5238095238095238
46,5.9823009819341095,-14.996533333333332,4,1.0
47,6.073698309934112,-14.9969375,4,1.0
48,6.165095637934115,-14.996,5,0.8
49,6.256492965934115,-14.993117647058822,23,0.1857707509881423
50,6.347890293934114,-14.996857142857142,3,1.0
51,6.439287621934117,-14.996500000000001,3,1.0
52,6.53068494993412,-14.995789473684212,7,0.47619047619047616
53,6.622082277934119,-14.996080000000001,3,1.0
54,6.713479605934118,-14.995499999999998,4,0.8333333333333334
55,6.804876933934118,-14.995041666666665,5,0.6
56,6.896274261934121,-14.995894736842107,2,1.0
57,6.9876715899341235,-14.9945,11,0.38181818181818183
58,7.079068917934123,-14.995800000000003,2,1.0
59,7.170466245934122,-14.994933333333334,9,0.4166666666666667
60,7.261863573934125,-14.996391304347828,2,1.0
