Degree,Probability
2,0.16019417475728157
3,0.22330097087378642
4,0.11650485436893204
5,0.1262135922330097
6,0.08737864077669903
7,0.02912621359223301
8,0.06310679611650485
9,0.043689320388349516
10,0.03398058252427184
11,0.014563106796116505
12,0.0048543689320388345
13,0.02912621359223301
14,0.009708737864077669
15,0.0048543689320388345
16,0.009708737864077669
17,0.0048543689320388345
18,0.0048543689320388345
19,0.009708737864077669
22,0.0048543689320388345
23,0.009708737864077669
24,0.0048543689320388345
30,0.0048543689320388345
