Degree,Probability
2,0.16257668711656442
3,0.17791411042944785
4,0.12576687116564417
5,0.10736196319018405
6,0.08588957055214724
7,0.08282208588957055
8,0.06441717791411043
9,0.03680981595092025
10,0.024539877300613498
11,0.018404907975460124
12,0.024539877300613498
13,0.006134969325153374
14,0.012269938650306749
15,0.012269938650306749
16,0.018404907975460124
17,0.006134969325153374
18,0.003067484662576687
19,0.003067484662576687
20,0.003067484662576687
21,0.003067484662576687
23,0.003067484662576687
26,0.006134969325153374
28,0.003067484662576687
30,0.003067484662576687
35,0.003067484662576687
68,0.003067484662576687
