Degree,Probability
2,0.17011494252873563
3,0.19923371647509577
4,0.12337164750957855
5,0.11417624521072797
6,0.09731800766283524
7,0.06360153256704981
8,0.04674329501915709
9,0.0367816091954023
10,0.020689655172413793
11,0.026053639846743294
12,0.017624521072796936
13,0.013026819923371647
14,0.011494252873563218
15,0.006130268199233717
16,0.009195402298850575
17,0.0038314176245210726
18,0.0022988505747126436
19,0.0038314176245210726
20,0.0030651340996168583
21,0.0030651340996168583
22,0.0038314176245210726
23,0.0038314176245210726
24,0.0015325670498084292
25,0.0022988505747126436
27,0.0015325670498084292
28,0.0007662835249042146
29,0.0022988505747126436
31,0.0022988505747126436
32,0.0015325670498084292
33,0.0007662835249042146
34,0.0007662835249042146
35,0.0007662835249042146
36,0.0007662835249042146
38,0.0007662835249042146
39,0.0007662835249042146
45,0.0007662835249042146
54,0.0007662835249042146
82,0.0007662835249042146
94,0.0007662835249042146
103,0.0007662835249042146
