Degree,Probability
2,0.18842530282637954
3,0.16689098250336473
4,0.1440107671601615
5,0.09959623149394348
6,0.08882907133243607
7,0.05518169582772544
8,0.05518169582772544
9,0.03768506056527591
10,0.026917900403768506
11,0.026917900403768506
12,0.016150740242261104
13,0.016150740242261104
14,0.005383580080753701
15,0.013458950201884253
16,0.009421265141318977
17,0.004037685060565276
18,0.005383580080753701
19,0.005383580080753701
20,0.005383580080753701
21,0.006729475100942127
22,0.004037685060565276
23,0.0026917900403768506
26,0.0026917900403768506
27,0.0026917900403768506
30,0.0013458950201884253
32,0.0026917900403768506
34,0.0013458950201884253
36,0.0013458950201884253
41,0.0013458950201884253
82,0.0026917900403768506
