Degree,Probability
2,0.17163009404388715
3,0.18377742946708464
4,0.16183385579937304
5,0.109717868338558
6,0.08385579937304075
7,0.06073667711598746
8,0.048197492163009406
9,0.030564263322884012
10,0.025470219435736678
11,0.020768025078369907
12,0.01567398119122257
13,0.022727272727272728
14,0.0054858934169279
15,0.007053291536050157
16,0.009012539184952978
17,0.0054858934169279
18,0.0054858934169279
19,0.0035266457680250786
20,0.004702194357366771
21,0.0023510971786833857
22,0.003134796238244514
23,0.0023510971786833857
24,0.0007836990595611285
25,0.0023510971786833857
26,0.001959247648902821
27,0.0007836990595611285
28,0.0011755485893416929
29,0.0011755485893416929
30,0.00039184952978056425
31,0.0007836990595611285
32,0.001567398119122257
33,0.0007836990595611285
35,0.0007836990595611285
36,0.0007836990595611285
41,0.0011755485893416929
45,0.00039184952978056425
48,0.00039184952978056425
55,0.00039184952978056425
149,0.00039184952978056425
153,0.00039184952978056425
