Degree,Probability
2,0.16791979949874686
3,0.17293233082706766
4,0.13784461152882205
5,0.11278195488721804
6,0.09022556390977443
7,0.07518796992481203
8,0.03759398496240601
9,0.042606516290726815
10,0.02506265664160401
11,0.022556390977443608
12,0.015037593984962405
13,0.015037593984962405
14,0.012531328320802004
15,0.007518796992481203
16,0.012531328320802004
17,0.010025062656641603
18,0.002506265664160401
19,0.007518796992481203
20,0.002506265664160401
21,0.005012531328320802
23,0.002506265664160401
24,0.007518796992481203
25,0.002506265664160401
29,0.002506265664160401
31,0.005012531328320802
38,0.002506265664160401
123,0.002506265664160401
